Measurement date,Station code,Item code,Average value,Instrument status
01-01-2017 20:00,102,9,73,0
01-01-2017 20:00,103,1,0.005,0
01-01-2017 20:00,103,3,0.046,0
01-01-2017 20:00,103,5,1.1,0
01-01-2017 20:00,103,6,0.001,0
01-01-2017 20:00,103,8,86,0
01-01-2017 20:00,103,9,82,0
01-01-2017 20:00,104,1,0.006,0
01-01-2017 20:00,104,3,0.046,0
01-01-2017 20:00,104,5,0.9,0
01-01-2017 20:00,104,6,0.007,0
01-01-2017 20:00,104,8,73,0
01-01-2017 20:00,104,9,46,0
01-01-2017 20:00,105,1,0.005,0
01-01-2017 20:00,105,3,0.04,0
01-01-2017 20:00,105,5,0.8,0
01-01-2017 20:00,105,6,0.008,0
01-01-2017 20:00,105,8,106,0
01-01-2017 20:00,105,9,58,0
01-01-2017 20:00,106,1,0.005,0
01-01-2017 20:00,106,3,0.06,0
01-01-2017 20:00,106,5,1.2,0
01-01-2017 20:00,106,6,0.003,0
01-01-2017 20:00,106,8,87,0
01-01-2017 20:00,106,9,78,0
01-01-2017 20:00,107,1,0.005,0
01-01-2017 20:00,107,3,0.049,0
01-01-2017 20:00,107,5,0.7,0
01-01-2017 20:00,107,6,0.002,0
01-01-2017 20:00,107,8,96,0
01-01-2017 20:00,107,9,65,0
01-01-2017 20:00,108,1,0.004,0
01-01-2017 20:00,108,3,0.047,0
01-01-2017 20:00,108,5,0.7,0
01-01-2017 20:00,108,6,0.005,0
01-01-2017 20:00,108,8,92,0
01-01-2017 20:00,108,9,79,0
01-01-2017 20:00,109,1,0.006,0
01-01-2017 20:00,109,3,0.05,0
01-01-2017 20:00,109,5,1,0
01-01-2017 20:00,109,6,0.002,0
01-01-2017 20:00,109,8,98,0
01-01-2017 20:00,109,9,87,0
01-01-2017 20:00,110,1,0.005,0
01-01-2017 20:00,110,3,0.034,0
01-01-2017 20:00,110,5,0.7,0
01-01-2017 20:00,110,6,0.009,0
01-01-2017 20:00,110,8,86,0
01-01-2017 20:00,110,9,84,0
01-01-2017 20:00,111,1,0.005,0
01-01-2017 20:00,111,3,0.051,0
01-01-2017 20:00,111,5,0.9,0
01-01-2017 20:00,111,6,0.002,0
01-01-2017 20:00,111,8,81,0
01-01-2017 20:00,111,9,50,0
01-01-2017 20:00,112,1,0.005,0
01-01-2017 20:00,112,3,0.047,0
01-01-2017 20:00,112,5,1.3,0
01-01-2017 20:00,112,6,0.002,0
01-01-2017 20:00,112,8,90,0
01-01-2017 20:00,112,9,76,0
01-01-2017 20:00,113,1,0.006,0
01-01-2017 20:00,113,3,0.061,0
01-01-2017 20:00,113,5,1.1,0
01-01-2017 20:00,113,6,0.002,0
01-01-2017 20:00,113,8,98,0
01-01-2017 20:00,113,9,58,0
01-01-2017 20:00,114,1,0.01,0
01-01-2017 20:00,114,3,0.066,0
01-01-2017 20:00,114,5,1.5,0
01-01-2017 20:00,114,6,0.002,0
01-01-2017 20:00,114,8,97,0
01-01-2017 20:00,114,9,74,0
01-01-2017 20:00,115,1,0.005,0
01-01-2017 20:00,115,3,0.054,0
01-01-2017 20:00,115,5,1.1,0
01-01-2017 20:00,115,6,0.002,0
01-01-2017 20:00,115,8,93,0
01-01-2017 20:00,115,9,59,0
01-01-2017 20:00,116,1,0.006,0
01-01-2017 20:00,116,3,0.063,0
01-01-2017 20:00,116,5,1,0
01-01-2017 20:00,116,6,0.002,0
01-01-2017 20:00,116,8,103,0
01-01-2017 20:00,116,9,69,0
01-01-2017 20:00,117,1,0.007,0
01-01-2017 20:00,117,3,0.043,0
01-01-2017 20:00,117,5,1,0
01-01-2017 20:00,117,6,0.003,0
01-01-2017 20:00,117,8,117,0
01-01-2017 20:00,117,9,68,0
01-01-2017 20:00,118,1,0.005,0
01-01-2017 20:00,118,3,0.068,0
01-01-2017 20:00,118,5,1.1,0
01-01-2017 20:00,118,6,0.001,0
01-01-2017 20:00,118,8,57,0
01-01-2017 20:00,118,9,39,0
01-01-2017 20:00,119,1,0.005,0
01-01-2017 20:00,119,3,0.033,0
01-01-2017 20:00,119,5,1.1,0
01-01-2017 20:00,119,6,0.004,0
01-01-2017 20:00,119,8,85,0
01-01-2017 20:00,119,9,62,0
01-01-2017 20:00,120,1,0.005,0
01-01-2017 20:00,120,3,0.069,0
01-01-2017 20:00,120,5,1.3,0
01-01-2017 20:00,120,6,0.003,0
01-01-2017 20:00,120,8,80,0
01-01-2017 20:00,120,9,65,0
01-01-2017 20:00,121,1,0.007,0
01-01-2017 20:00,121,3,0.076,0
01-01-2017 20:00,121,5,1.3,0
01-01-2017 20:00,121,6,0.003,0
01-01-2017 20:00,121,8,90,0
01-01-2017 20:00,121,9,68,0
01-01-2017 20:00,122,1,0.005,0
01-01-2017 20:00,122,3,0.047,0
01-01-2017 20:00,122,5,0.9,0
01-01-2017 20:00,122,6,0.004,0
01-01-2017 20:00,122,8,94,0
01-01-2017 20:00,122,9,64,0
01-01-2017 20:00,123,1,0.005,0
01-01-2017 20:00,123,3,0.043,0
01-01-2017 20:00,123,5,0.7,0
01-01-2017 20:00,123,6,0.002,0
01-01-2017 20:00,123,8,101,0
01-01-2017 20:00,123,9,74,0
01-01-2017 20:00,124,1,0.005,0
01-01-2017 20:00,124,3,0.044,0
01-01-2017 20:00,124,5,1,0
01-01-2017 20:00,124,6,0.002,0
01-01-2017 20:00,124,8,81,0
01-01-2017 20:00,124,9,45,0
01-01-2017 20:00,125,1,0.005,0
01-01-2017 20:00,125,3,0.048,0
01-01-2017 20:00,125,5,0.9,0
01-01-2017 20:00,125,6,0.002,0
01-01-2017 20:00,125,8,91,0
01-01-2017 20:00,125,9,62,0
01-01-2017 21:00,101,1,0.004,0
01-01-2017 21:00,101,3,0.058,0
01-01-2017 21:00,101,5,0.9,0
01-01-2017 21:00,101,6,0.002,0
01-01-2017 21:00,101,8,93,0
01-01-2017 21:00,101,9,74,0
01-01-2017 21:00,102,1,0.005,0
01-01-2017 21:00,102,3,0.057,0
01-01-2017 21:00,102,5,0.9,0
01-01-2017 21:00,102,6,0.002,0
01-01-2017 21:00,102,8,92,0
01-01-2017 21:00,102,9,71,0
01-01-2017 21:00,103,1,0.005,0
01-01-2017 21:00,103,3,0.041,0
01-01-2017 21:00,103,5,0.9,0
01-01-2017 21:00,103,6,0.001,0
01-01-2017 21:00,103,8,87,0
01-01-2017 21:00,103,9,83,0
01-01-2017 21:00,104,1,0.006,0
01-01-2017 21:00,104,3,0.043,0
01-01-2017 21:00,104,5,0.9,0
01-01-2017 21:00,104,6,0.007,0
01-01-2017 21:00,104,8,75,0
01-01-2017 21:00,104,9,72,0
01-01-2017 21:00,105,1,0.005,0
01-01-2017 21:00,105,3,0.039,0
01-01-2017 21:00,105,5,0.8,0
01-01-2017 21:00,105,6,0.007,0
01-01-2017 21:00,105,8,114,0
01-01-2017 21:00,105,9,65,0
01-01-2017 21:00,106,1,0.005,0
01-01-2017 21:00,106,3,0.056,0
01-01-2017 21:00,106,5,1.1,0
01-01-2017 21:00,106,6,0.003,0
01-01-2017 21:00,106,8,89,0
01-01-2017 21:00,106,9,81,0
01-01-2017 21:00,107,1,0.004,0
01-01-2017 21:00,107,3,0.046,0
01-01-2017 21:00,107,5,0.8,0
01-01-2017 21:00,107,6,0.002,0
01-01-2017 21:00,107,8,100,0
01-01-2017 21:00,107,9,63,0
01-01-2017 21:00,108,1,0.004,0
01-01-2017 21:00,108,3,0.048,0
01-01-2017 21:00,108,5,0.8,0
01-01-2017 21:00,108,6,0.004,0
01-01-2017 21:00,108,8,92,0
01-01-2017 21:00,108,9,82,0
01-01-2017 21:00,109,1,0.005,0
01-01-2017 21:00,109,3,0.05,0
01-01-2017 21:00,109,5,1,0
01-01-2017 21:00,109,6,0.002,0
01-01-2017 21:00,109,8,107,0
01-01-2017 21:00,109,9,85,0
01-01-2017 21:00,110,1,0.005,0
01-01-2017 21:00,110,3,0.038,0
01-01-2017 21:00,110,5,0.6,0
01-01-2017 21:00,110,6,0.006,0
01-01-2017 21:00,110,8,86,0
01-01-2017 21:00,110,9,83,0
01-01-2017 21:00,111,1,0.005,0
01-01-2017 21:00,111,3,0.051,0
01-01-2017 21:00,111,5,0.8,0
01-01-2017 21:00,111,6,0.002,0
01-01-2017 21:00,111,8,77,0
01-01-2017 21:00,111,9,48,0
01-01-2017 21:00,112,1,0.005,0
01-01-2017 21:00,112,3,0.043,0
01-01-2017 21:00,112,5,1,0
01-01-2017 21:00,112,6,0.002,0
01-01-2017 21:00,112,8,84,0
01-01-2017 21:00,112,9,69,0
01-01-2017 21:00,113,1,0.005,0
01-01-2017 21:00,113,3,0.058,0
01-01-2017 21:00,113,5,1,0
01-01-2017 21:00,113,6,0.002,0
01-01-2017 21:00,113,8,92,0
01-01-2017 21:00,113,9,72,0
01-01-2017 21:00,114,1,0.009,0
01-01-2017 21:00,114,3,0.065,0
01-01-2017 21:00,114,5,1.4,0
01-01-2017 21:00,114,6,0.002,0
01-01-2017 21:00,114,8,96,0
01-01-2017 21:00,114,9,74,0
01-01-2017 21:00,115,1,0.005,0
01-01-2017 21:00,115,3,0.052,0
01-01-2017 21:00,115,5,1,0
01-01-2017 21:00,115,6,0.002,0
01-01-2017 21:00,115,8,94,0
01-01-2017 21:00,115,9,59,0
01-01-2017 21:00,116,1,0.006,0
01-01-2017 21:00,116,3,0.061,0
01-01-2017 21:00,116,5,1,0
01-01-2017 21:00,116,6,0.002,0
01-01-2017 21:00,116,8,89,0
01-01-2017 21:00,116,9,68,0
01-01-2017 21:00,117,1,0.007,0
01-01-2017 21:00,117,3,0.041,0
01-01-2017 21:00,117,5,1,0
01-01-2017 21:00,117,6,0.003,0
01-01-2017 21:00,117,8,107,0
01-01-2017 21:00,117,9,65,0
01-01-2017 21:00,118,1,0.005,0
01-01-2017 21:00,118,3,0.07,0
01-01-2017 21:00,118,5,1.1,0
01-01-2017 21:00,118,6,0.001,0
01-01-2017 21:00,118,8,62,0
01-01-2017 21:00,118,9,41,0
01-01-2017 21:00,119,1,0.005,0
01-01-2017 21:00,119,3,0.034,0
01-01-2017 21:00,119,5,1.1,0
01-01-2017 21:00,119,6,0.004,0
01-01-2017 21:00,119,8,98,0
01-01-2017 21:00,119,9,74,0
01-01-2017 21:00,120,1,0.005,0
01-01-2017 21:00,120,3,0.06,0
01-01-2017 21:00,120,5,1,0
01-01-2017 21:00,120,6,0.002,0
01-01-2017 21:00,120,8,80,0
01-01-2017 21:00,120,9,64,0
01-01-2017 21:00,121,1,0.007,0
01-01-2017 21:00,121,3,0.069,0
01-01-2017 21:00,121,5,1.3,0
01-01-2017 21:00,121,6,0.004,0
01-01-2017 21:00,121,8,85,0
01-01-2017 21:00,121,9,63,0
01-01-2017 21:00,122,1,0.005,0
01-01-2017 21:00,122,3,0.045,0
01-01-2017 21:00,122,5,0.9,0
01-01-2017 21:00,122,6,0.004,0
01-01-2017 21:00,122,8,103,0
01-01-2017 21:00,122,9,58,0
01-01-2017 21:00,123,1,0.005,0
01-01-2017 21:00,123,3,0.044,0
01-01-2017 21:00,123,5,0.7,0
01-01-2017 21:00,123,6,0.002,0
01-01-2017 21:00,123,8,103,0
01-01-2017 21:00,123,9,74,0
01-01-2017 21:00,124,1,0.005,0
01-01-2017 21:00,124,3,0.044,0
01-01-2017 21:00,124,5,1,0
01-01-2017 21:00,124,6,0.003,0
01-01-2017 21:00,124,8,85,0
01-01-2017 21:00,124,9,63,0
01-01-2017 21:00,125,1,0.004,0
01-01-2017 21:00,125,3,0.045,0
01-01-2017 21:00,125,5,0.8,0
01-01-2017 21:00,125,6,0.002,0
01-01-2017 21:00,125,8,86,0
01-01-2017 21:00,125,9,57,0
01-01-2017 22:00,101,1,0.004,0
01-01-2017 22:00,101,3,0.058,0
01-01-2017 22:00,101,5,1,0
01-01-2017 22:00,101,6,0.002,0
01-01-2017 22:00,101,8,89,0
01-01-2017 22:00,101,9,73,0
01-01-2017 22:00,102,1,0.005,0
01-01-2017 22:00,102,3,0.059,0
01-01-2017 22:00,102,5,1,0
01-01-2017 22:00,102,6,0.002,0
01-01-2017 22:00,102,8,91,0
01-01-2017 22:00,102,9,73,0
01-01-2017 22:00,103,1,0.005,0
01-01-2017 22:00,103,3,0.04,0
01-01-2017 22:00,103,5,0.9,0
01-01-2017 22:00,103,6,0.001,0
01-01-2017 22:00,103,8,85,0
01-01-2017 22:00,103,9,79,0
01-01-2017 22:00,104,1,0.006,0
01-01-2017 22:00,104,3,0.04,0
01-01-2017 22:00,104,5,0.7,0
01-01-2017 22:00,104,6,0.007,0
01-01-2017 22:00,104,8,75,0
01-01-2017 22:00,104,9,63,0
01-01-2017 22:00,105,1,0.005,0
01-01-2017 22:00,105,3,0.042,0
01-01-2017 22:00,105,5,0.8,0
01-01-2017 22:00,105,6,0.005,0
01-01-2017 22:00,105,8,108,0
01-01-2017 22:00,105,9,64,0
01-01-2017 22:00,106,1,0.005,0
01-01-2017 22:00,106,3,0.055,0
01-01-2017 22:00,106,5,1.1,0
01-01-2017 22:00,106,6,0.003,0
01-01-2017 22:00,106,8,88,0
01-01-2017 22:00,106,9,78,0
01-01-2017 22:00,107,1,0.004,0
01-01-2017 22:00,107,3,0.047,0
01-01-2017 22:00,107,5,0.7,0
01-01-2017 22:00,107,6,0.002,0
01-01-2017 22:00,107,8,91,0
01-01-2017 22:00,107,9,59,0
01-01-2017 22:00,108,1,0.004,0
01-01-2017 22:00,108,3,0.051,0
01-01-2017 22:00,108,5,0.8,0
01-01-2017 22:00,108,6,0.003,0
01-01-2017 22:00,108,8,93,0
01-01-2017 22:00,108,9,79,0
01-01-2017 22:00,109,1,0.006,0
01-01-2017 22:00,109,3,0.05,0
01-01-2017 22:00,109,5,0.9,0
01-01-2017 22:00,109,6,0.002,0
01-01-2017 22:00,109,8,103,0
01-01-2017 22:00,109,9,72,0
01-01-2017 22:00,110,1,0.005,0
01-01-2017 22:00,110,3,0.035,0
01-01-2017 22:00,110,5,0.8,0
01-01-2017 22:00,110,6,0.006,0
01-01-2017 22:00,110,8,83,0
01-01-2017 22:00,110,9,80,0
01-01-2017 22:00,111,1,0.005,0
01-01-2017 22:00,111,3,0.051,0
01-01-2017 22:00,111,5,0.9,0
01-01-2017 22:00,111,6,0.002,0
01-01-2017 22:00,111,8,75,0
01-01-2017 22:00,111,9,47,0
01-01-2017 22:00,112,1,0.004,0
01-01-2017 22:00,112,3,0.04,0
01-01-2017 22:00,112,5,0.9,0
01-01-2017 22:00,112,6,0.002,0
01-01-2017 22:00,112,8,85,0
01-01-2017 22:00,112,9,70,0
01-01-2017 22:00,113,1,0.005,0
01-01-2017 22:00,113,3,0.052,0
01-01-2017 22:00,113,5,0.9,0
01-01-2017 22:00,113,6,0.002,0
01-01-2017 22:00,113,8,90,0
01-01-2017 22:00,113,9,58,0
01-01-2017 22:00,114,1,0.009,0
01-01-2017 22:00,114,3,0.06,0
01-01-2017 22:00,114,5,1.3,0
01-01-2017 22:00,114,6,0.002,0
01-01-2017 22:00,114,8,94,0
01-01-2017 22:00,114,9,73,0
01-01-2017 22:00,115,1,0.005,0
01-01-2017 22:00,115,3,0.051,0
01-01-2017 22:00,115,5,1.1,0
01-01-2017 22:00,115,6,0.002,0
01-01-2017 22:00,115,8,93,0
01-01-2017 22:00,115,9,57,0
01-01-2017 22:00,116,1,0.006,0
01-01-2017 22:00,116,3,0.061,0
01-01-2017 22:00,116,5,1,0
01-01-2017 22:00,116,6,0.001,0
01-01-2017 22:00,116,8,83,0
01-01-2017 22:00,116,9,61,0
01-01-2017 22:00,117,1,0.007,0
01-01-2017 22:00,117,3,0.041,0
01-01-2017 22:00,117,5,1,0
01-01-2017 22:00,117,6,0.003,0
01-01-2017 22:00,117,8,101,0
01-01-2017 22:00,117,9,62,0
01-01-2017 22:00,118,1,0.005,0
01-01-2017 22:00,118,3,0.07,0
01-01-2017 22:00,118,5,1.2,0
01-01-2017 22:00,118,6,0.002,0
01-01-2017 22:00,118,8,65,0
01-01-2017 22:00,118,9,47,0
01-01-2017 22:00,119,1,0.004,0
01-01-2017 22:00,119,3,0.033,0
01-01-2017 22:00,119,5,1,0
01-01-2017 22:00,119,6,0.004,0
01-01-2017 22:00,119,8,91,0
01-01-2017 22:00,119,9,69,0
01-01-2017 22:00,120,1,0.005,0
01-01-2017 22:00,120,3,0.062,0
01-01-2017 22:00,120,5,1,0
01-01-2017 22:00,120,6,0.003,0
01-01-2017 22:00,120,8,83,0
01-01-2017 22:00,120,9,66,0
01-01-2017 22:00,121,1,0.006,0
01-01-2017 22:00,121,3,0.069,0
01-01-2017 22:00,121,5,1.2,0
01-01-2017 22:00,121,6,0.004,0
01-01-2017 22:00,121,8,86,0
01-01-2017 22:00,121,9,62,0
01-01-2017 22:00,122,1,0.005,0
01-01-2017 22:00,122,3,0.045,0
01-01-2017 22:00,122,5,0.8,0
01-01-2017 22:00,122,6,0.004,0
01-01-2017 22:00,122,8,103,0
01-01-2017 22:00,122,9,55,0
01-01-2017 22:00,123,1,0.005,0
01-01-2017 22:00,123,3,0.044,0
01-01-2017 22:00,123,5,0.7,0
01-01-2017 22:00,123,6,0.002,0
01-01-2017 22:00,123,8,93,0
01-01-2017 22:00,123,9,69,0
01-01-2017 22:00,124,1,0.005,0
01-01-2017 22:00,124,3,0.043,0
01-01-2017 22:00,124,5,1.3,0
01-01-2017 22:00,124,6,0.002,0
01-01-2017 22:00,124,8,79,0
01-01-2017 22:00,124,9,59,0
01-01-2017 22:00,125,1,0.004,0
01-01-2017 22:00,125,3,0.048,0
01-01-2017 22:00,125,5,0.9,0
01-01-2017 22:00,125,6,0.002,0
01-01-2017 22:00,125,8,90,0
01-01-2017 22:00,125,9,61,0
01-01-2017 23:00,101,1,0.004,0
01-01-2017 23:00,101,3,0.057,0
01-01-2017 23:00,101,5,1,0
01-01-2017 23:00,101,6,0.002,0
01-01-2017 23:00,101,8,91,0
01-01-2017 23:00,101,9,72,0
01-01-2017 23:00,102,1,0.005,0
01-01-2017 23:00,102,3,0.059,0
01-01-2017 23:00,102,5,1,0
01-01-2017 23:00,102,6,0.002,0
01-01-2017 23:00,102,8,94,0
01-01-2017 23:00,102,9,70,0
01-01-2017 23:00,103,1,0.005,0
01-01-2017 23:00,103,3,0.041,0
01-01-2017 23:00,103,5,0.8,0
01-01-2017 23:00,103,6,0.001,0
01-01-2017 23:00,103,8,88,0
01-01-2017 23:00,103,9,85,0
01-01-2017 23:00,104,1,0.006,0
01-01-2017 23:00,104,3,0.04,0
01-01-2017 23:00,104,5,0.8,0
01-01-2017 23:00,104,6,0.007,0
01-01-2017 23:00,104,8,77,0
01-01-2017 23:00,104,9,61,0
01-01-2017 23:00,105,1,0.005,0
01-01-2017 23:00,105,3,0.042,0
01-01-2017 23:00,105,5,0.9,0
01-01-2017 23:00,105,6,0.005,0
01-01-2017 23:00,105,8,100,0
01-01-2017 23:00,105,9,56,0
01-01-2017 23:00,106,1,0.005,0
01-01-2017 23:00,106,3,0.055,0
01-01-2017 23:00,106,5,1,0
01-01-2017 23:00,106,6,0.003,0
01-01-2017 23:00,106,8,85,0
01-01-2017 23:00,106,9,77,0
01-01-2017 23:00,107,1,0.004,0
01-01-2017 23:00,107,3,0.044,0
01-01-2017 23:00,107,5,0.7,0
01-01-2017 23:00,107,6,0.002,0
01-01-2017 23:00,107,8,81,0
01-01-2017 23:00,107,9,59,0
01-01-2017 23:00,108,1,0.005,0
01-01-2017 23:00,108,3,0.051,0
01-01-2017 23:00,108,5,0.9,0
01-01-2017 23:00,108,6,0.003,0
01-01-2017 23:00,108,8,92,0
01-01-2017 23:00,108,9,83,0
01-01-2017 23:00,109,1,0.005,0
01-01-2017 23:00,109,3,0.053,0
01-01-2017 23:00,109,5,1,0
01-01-2017 23:00,109,6,0.002,0
01-01-2017 23:00,109,8,102,0
01-01-2017 23:00,109,9,72,0
01-01-2017 23:00,110,1,0.005,0
01-01-2017 23:00,110,3,0.044,0
01-01-2017 23:00,110,5,0.8,0
01-01-2017 23:00,110,6,0.002,0
01-01-2017 23:00,110,8,101,0
01-01-2017 23:00,110,9,72,0
01-01-2017 23:00,111,1,0.005,0
01-01-2017 23:00,111,3,0.05,0
01-01-2017 23:00,111,5,0.9,0
01-01-2017 23:00,111,6,0.002,0
01-01-2017 23:00,111,8,83,0
01-01-2017 23:00,111,9,46,0
01-01-2017 23:00,112,1,0.004,0
01-01-2017 23:00,112,3,0.035,0
01-01-2017 23:00,112,5,0.8,0
01-01-2017 23:00,112,6,0.002,0
01-01-2017 23:00,112,8,83,0
01-01-2017 23:00,112,9,71,0
01-01-2017 23:00,113,1,-1,4
01-01-2017 23:00,113,3,-1,4
01-01-2017 23:00,113,5,-1,4
01-01-2017 23:00,113,6,-1,4
01-01-2017 23:00,113,8,-1,4
01-01-2017 23:00,113,9,-1,4
01-01-2017 23:00,114,1,0.01,0
01-01-2017 23:00,114,3,0.061,0
01-01-2017 23:00,114,5,1.4,0
01-01-2017 23:00,114,6,0.002,0
01-01-2017 23:00,114,8,96,0
01-01-2017 23:00,114,9,74,0
01-01-2017 23:00,115,1,0.005,0
01-01-2017 23:00,115,3,0.054,0
01-01-2017 23:00,115,5,1.2,0
01-01-2017 23:00,115,6,0.002,0
01-01-2017 23:00,115,8,92,0
01-01-2017 23:00,115,9,59,0
01-01-2017 23:00,116,1,0.006,0
01-01-2017 23:00,116,3,0.06,0
01-01-2017 23:00,116,5,0.9,0
01-01-2017 23:00,116,6,0.001,0
01-01-2017 23:00,116,8,78,0
01-01-2017 23:00,116,9,58,0
01-01-2017 23:00,117,1,0.007,0
01-01-2017 23:00,117,3,0.045,0
01-01-2017 23:00,117,5,1.1,0
01-01-2017 23:00,117,6,0.003,0
01-01-2017 23:00,117,8,85,0
01-01-2017 23:00,117,9,61,0
01-01-2017 23:00,118,1,0.006,0
01-01-2017 23:00,118,3,0.055,0
01-01-2017 23:00,118,5,0.9,0
01-01-2017 23:00,118,6,0.002,0
01-01-2017 23:00,118,8,79,0
01-01-2017 23:00,118,9,52,0
01-01-2017 23:00,119,1,0.004,0
01-01-2017 23:00,119,3,0.032,0
01-01-2017 23:00,119,5,1,0
01-01-2017 23:00,119,6,0.004,0
01-01-2017 23:00,119,8,79,0
01-01-2017 23:00,119,9,56,0
01-01-2017 23:00,120,1,0.005,0
01-01-2017 23:00,120,3,0.061,0
01-01-2017 23:00,120,5,1.1,0
01-01-2017 23:00,120,6,0.003,0
01-01-2017 23:00,120,8,85,0
01-01-2017 23:00,120,9,67,0
01-01-2017 23:00,121,1,0.007,0
01-01-2017 23:00,121,3,0.075,0
01-01-2017 23:00,121,5,1.3,0
01-01-2017 23:00,121,6,0.004,0
01-01-2017 23:00,121,8,84,0
01-01-2017 23:00,121,9,62,0
01-01-2017 23:00,122,1,0.005,0
01-01-2017 23:00,122,3,0.045,0
01-01-2017 23:00,122,5,0.8,0
01-01-2017 23:00,122,6,0.004,0
01-01-2017 23:00,122,8,95,0
01-01-2017 23:00,122,9,52,0
01-01-2017 23:00,123,1,0.004,0
01-01-2017 23:00,123,3,0.044,0
01-01-2017 23:00,123,5,0.7,0
01-01-2017 23:00,123,6,0.002,0
01-01-2017 23:00,123,8,89,0
01-01-2017 23:00,123,9,64,0
01-01-2017 23:00,124,1,0.006,0
01-01-2017 23:00,124,3,0.043,0
01-01-2017 23:00,124,5,1.4,0
01-01-2017 23:00,124,6,0.003,0
01-01-2017 23:00,124,8,82,0
01-01-2017 23:00,124,9,64,0
01-01-2017 23:00,125,1,0.004,0
01-01-2017 23:00,125,3,0.051,0
01-01-2017 23:00,125,5,0.9,0
01-01-2017 23:00,125,6,0.002,0
01-01-2017 23:00,125,8,106,0
01-01-2017 23:00,125,9,59,0
02-01-2017 00:00,101,1,0.004,0
02-01-2017 00:00,101,3,0.057,0
02-01-2017 00:00,101,5,1.1,0
02-01-2017 00:00,101,6,0.002,0
02-01-2017 00:00,101,8,93,0
02-01-2017 00:00,101,9,72,0
02-01-2017 00:00,102,1,0.005,0
02-01-2017 00:00,102,3,0.056,0
02-01-2017 00:00,102,5,0.1,9
02-01-2017 00:00,102,6,0.002,0
02-01-2017 00:00,102,8,92,0
02-01-2017 00:00,102,9,71,0
02-01-2017 00:00,103,1,0.005,0
02-01-2017 00:00,103,3,0.039,0
02-01-2017 00:00,103,5,0.9,0
02-01-2017 00:00,103,6,0.001,0
02-01-2017 00:00,103,8,84,0
02-01-2017 00:00,103,9,80,0
02-01-2017 00:00,104,1,0.006,0
02-01-2017 00:00,104,3,0.041,0
02-01-2017 00:00,104,5,0.7,0
02-01-2017 00:00,104,6,0.007,0
02-01-2017 00:00,104,8,75,0
02-01-2017 00:00,104,9,67,0
02-01-2017 00:00,105,1,0.005,0
02-01-2017 00:00,105,3,0.04,0
02-01-2017 00:00,105,5,0.7,0
02-01-2017 00:00,105,6,0.006,0
02-01-2017 00:00,105,8,100,0
02-01-2017 00:00,105,9,56,0
02-01-2017 00:00,106,1,0.004,0
02-01-2017 00:00,106,3,0.055,0
02-01-2017 00:00,106,5,1.1,0
02-01-2017 00:00,106,6,0.003,0
02-01-2017 00:00,106,8,81,0
02-01-2017 00:00,106,9,78,0
02-01-2017 00:00,107,1,0.004,0
02-01-2017 00:00,107,3,0.045,0
02-01-2017 00:00,107,5,0.7,0
02-01-2017 00:00,107,6,0.002,0
02-01-2017 00:00,107,8,81,0
02-01-2017 00:00,107,9,69,0
02-01-2017 00:00,108,1,0.004,0
02-01-2017 00:00,108,3,0.051,0
02-01-2017 00:00,108,5,0.9,0
02-01-2017 00:00,108,6,0.003,0
02-01-2017 00:00,108,8,92,0
02-01-2017 00:00,108,9,82,0
02-01-2017 00:00,109,1,0.006,0
02-01-2017 00:00,109,3,0.052,0
02-01-2017 00:00,109,5,1.1,0
02-01-2017 00:00,109,6,0.002,0
02-01-2017 00:00,109,8,93,0
02-01-2017 00:00,109,9,71,0
02-01-2017 00:00,110,1,0.005,0
02-01-2017 00:00,110,3,0.046,0
02-01-2017 00:00,110,5,0.8,0
02-01-2017 00:00,110,6,0.002,0
02-01-2017 00:00,110,8,101,0
02-01-2017 00:00,110,9,69,0
02-01-2017 00:00,111,1,0.005,0
02-01-2017 00:00,111,3,0.052,0
02-01-2017 00:00,111,5,1,0
02-01-2017 00:00,111,6,0.002,0
02-01-2017 00:00,111,8,85,0
02-01-2017 00:00,111,9,45,0
02-01-2017 00:00,112,1,0.005,0
02-01-2017 00:00,112,3,0.037,0
02-01-2017 00:00,112,5,0.9,0
02-01-2017 00:00,112,6,0.002,0
02-01-2017 00:00,112,8,84,0
02-01-2017 00:00,112,9,70,0
02-01-2017 00:00,113,1,0.006,0
02-01-2017 00:00,113,3,0.05,0
02-01-2017 00:00,113,5,0.8,0
02-01-2017 00:00,113,6,0.002,0
02-01-2017 00:00,113,8,104,0
02-01-2017 00:00,113,9,53,0
02-01-2017 00:00,114,1,0.009,0
02-01-2017 00:00,114,3,0.054,0
02-01-2017 00:00,114,5,1.2,0
02-01-2017 00:00,114,6,0.002,0
02-01-2017 00:00,114,8,96,0
02-01-2017 00:00,114,9,72,0
02-01-2017 00:00,115,1,0.005,0
02-01-2017 00:00,115,3,0.05,0
02-01-2017 00:00,115,5,1,0
02-01-2017 00:00,115,6,0.002,0
02-01-2017 00:00,115,8,89,0
02-01-2017 00:00,115,9,55,0
02-01-2017 00:00,116,1,0.006,0
02-01-2017 00:00,116,3,0.051,0
02-01-2017 00:00,116,5,0.7,0
02-01-2017 00:00,116,6,0.001,0
02-01-2017 00:00,116,8,94,0
02-01-2017 00:00,116,9,49,0
02-01-2017 00:00,117,1,0.007,0
02-01-2017 00:00,117,3,0.044,0
02-01-2017 00:00,117,5,1,0
02-01-2017 00:00,117,6,0.003,0
02-01-2017 00:00,117,8,84,0
